date,CUSIP,PRC,,,,,,,,,
20130930,26864810,25.56,,,,,,,,,
20131031,26864810,24.071,,,,,,,,,
20131129,26864810,23.85,,,,,,,,,
20131231,26864810,25.15,,,,,,,,,
20140131,26864810,24.24,,,,,,,,,
20140228,26864810,26.37,,,,,,,,,
20140331,26864810,27.41,,,,,,,,,
20140430,26864810,25.8,,,,,,,,,
20140530,26864810,26.56,,,,,,,,,
20140630,26864810,26.34,,,,,,,,,
20140731,26864810,29.3,,,,,,,,,
20140829,26864810,29.53,,,,,,,,,
20140930,26864810,29.26,,,,,,,,,
20141031,26864810,28.73,,,,,,,,,
20141128,26864810,30.35,,,,,,,,,
20141231,26864810,29.74,,,,,,,,,
20150130,26864810,25.93,,,,,,,,,
20150227,26864810,28.94,,,,,,,,,
20150331,26864810,25.56,,,,,,,,,
20150430,26864810,26.91,,,,,,,,,
20150529,26864810,26.34,,,,,,,,,
20150630,26864810,26.39,,,,,,,,,
20150731,26864810,26.89,,,,,,,,,
20150831,26864810,24.87,,,,,,,,,
20150930,26864810,24.16,,,,,,,,,
20151030,26864810,26.22,,,,,,,,,
20151130,26864810,25.34,,,,,,,,,
20151231,26864810,25.68,,,,,,,,,
20160129,26864810,24.77,,,,,,,,,
20160229,26864810,26.13,,,,,,,,,
20160331,26864810,26.65,,,,,,,,,
20160429,26864810,26.11,,,,,,,,,
20160531,26864810,27.95,,,,,,,,,
20160630,26864810,27.17,,,,,,,,,
20160729,26864810,28.28,,,,,,,,,
20160831,26864810,28.99,,,,,,,,,
20160930,26864810,,,,,,,,,,
20061229,7373010,85.39,,,,,,,,,
20070131,7373010,83.72,,,,,,,,,
20070228,7373010,80.4,,,,,,,,,
20070330,7373010,78.82,,,,,,,,,
20070430,7373010,80.1,,,,,,,,,
20070531,7373010,80.78,,,,,,,,,
20070629,7373010,82.37,,,,,,,,,
20070731,7373010,81.3,,,,,,,,,
20070831,7373010,83.09,,,,,,,,,
20070928,7373010,81.49,,,,,,,,,
20071031,7373010,83.77,,,,,,,,,
20071130,7373010,76.65,,,,,,,,,
20071231,7373010,72.36,,,,,,,,,
20080131,7373010,69.92,,,,,,,,,
20080229,7373010,64.98,,,,,,,,,
20080331,7373010,69.5,,,,,,,,,
20080430,7373010,67.62,,,,,,,,,
20080530,7373010,69.48,,,,,,,,,
20080630,7373010,62.41,,,,,,,,,
20080731,7373010,57.31,,,,,,,,,
20080829,7373010,58.82,,,,,,,,,
20080930,7373010,57.36,,,,,,,,,
20081031,7373010,38.14,,,,,,,,,
20081128,7373010,37.8,,,,,,,,,
20081231,7373010,41.28,,,,,,,,,
20090130,7373010,32,,,,,,,,,
20090227,7373010,23.75,,,,,,,,,
20090331,7373010,24.55,,,,,,,,,
20090430,7373010,39.31,,,,,,,,,
20090529,7373010,35.01,,,,,,,,,
20090630,7373010,34.74,,,,,,,,,
20090731,7373010,39.57,,,,,,,,,
20090831,7373010,39.81,,,,,,,,,
20090930,7373010,42.98,,,,,,,,,
20091030,7373010,38.95,,,,,,,,,
20091130,7373010,38.41,,,,,,,,,
20091231,7373010,43.2,,,,,,,,,
20100129,7373010,41.57,,,,,,,,,
20100226,7373010,43.83,,,,,,,,,
20100331,7373010,48.51,,,,,,,,,
20100430,7373010,52.42,,,,,,,,,
20100528,7373010,47.45,,,,,,,,,
20100630,7373010,39.18,,,,,,,,,
20100730,7373010,43.88,,,,,,,,,
20100831,7373010,44.79,,,,,,,,,
20100930,7373010,49.23,,,,,,,,,
20101029,7373010,54.05,,,,,,,,,
20101130,7373010,59.09,,,,,,,,,
20101231,7373010,60.25,,,,,,,,,
20110131,7373010,61.68,,,,,,,,,
20110228,7373010,61.86,,,,,,,,,
20110331,7373010,61.89,,,,,,,,,
20110429,7373010,65.08,,,,,,,,,
20110531,7373010,64.73,,,,,,,,,
20110630,7373010,63.77,,,,,,,,,
20110729,7373010,60.21,,,,,,,,,
20110831,7373010,57.12,,,,,,,,,
20110930,7373010,54.08,,,,,,,,,
20111031,7373010,49.43,,,,,,,,,
20111130,7373010,52.52,,,,,,,,,
20111230,7373010,51.23,,,,,,,,,
20120131,7373010,52.31,,,,,,,,,
20120229,7373010,55.08,,,,,,,,,
20120330,7373010,58.57,,,,,,,,,
20120430,7373010,56.78,,,,,,,,,
20120531,7373010,60.56,,,,,,,,,
20120629,7373010,62.49,,,,,,,,,
20120731,7373010,62.88,,,,,,,,,
20120831,7373010,58.36,,,,,,,,,
20120928,7373010,57.54,,,,,,,,,
20121031,7373010,55.56,,,,,,,,,
20121130,7373010,56.11,,,,,,,,,
20121231,7373010,61.09,,,,,,,,,
20130131,7373010,61.34,,,,,,,,,
20130228,7373010,61.03,,,,,,,,,
20130328,7373010,63.54,,,,,,,,,
20130430,7373010,64.71,,,,,,,,,
20130531,7373010,64.84,,,,,,,,,
20130628,7373010,63.11,,,,,,,,,
20130731,7373010,64.99,,,,,,,,,
20130830,7373010,62.65,,,,,,,,,
20130930,7373010,64.65,,,,,,,,,
20131031,7373010,67.3,,,,,,,,,
20131129,7373010,67.53,,,,,,,,,
20131231,7373010,68.06,,,,,,,,,
20140131,7373010,83.3,,,,,,,,,
20140228,7373010,82.96,,,,,,,,,
20140331,7373010,83.3,,,,,,,,,
20140430,7373010,83.47,,,,,,,,,
20140530,7373010,,,,,,,,,,
20061229,53567810,30.32,,,,,,,,,
20070131,53567810,30.95,,,,,,,,,
20070228,53567810,33.19,,,,,,,,,
20070330,53567810,31.59,,,,,,,,,
20070430,53567810,37.42,,,,,,,,,
20070531,53567810,35.89,,,,,,,,,
20070629,53567810,36.18,,,,,,,,,
20070731,53567810,35.65,,,,,,,,,
20070831,53567810,33.99,,,,,,,,,
20070928,53567810,34.99,,,,,,,,,
20071031,53567810,33.02,,,,,,,,,
20071130,53567810,30.46,,,,,,,,,
20071231,53567810,31.83,,,,,,,,,
20080131,53567810,27.67,,,,,,,,,
20080229,53567810,27.71,,,,,,,,,
20080331,53567810,30.69,,,,,,,,,
20080430,53567810,34.96,,,,,,,,,
20080530,53567810,36.77,,,,,,,,,
20080630,53567810,32.57,,,,,,,,,
20080731,53567810,31.05,,,,,,,,,
20080829,53567810,32.64,,,,,,,,,
20080930,53567810,30.66,,,,,,,,,
20081031,53567810,22.68,,,,,,,,,
20081128,53567810,19.95,,,,,,,,,
20081231,53567810,22.12,,,,,,,,,
20090130,53567810,23.42,,,,,,,,,
20090227,53567810,21.8,,,,,,,,,
20090331,53567810,22.98,,,,,,,,,
20090430,53567810,21.78,,,,,,,,,
20090529,53567810,23.38,,,,,,,,,
20090630,53567810,23.35,,,,,,,,,
20090731,53567810,26.87,,,,,,,,,
20090831,53567810,26.57,,,,,,,,,
20090930,53567810,27.63,,,,,,,,,
20091030,53567810,25.88,,,,,,,,,
20091130,53567810,26.97,,,,,,,,,
20091231,53567810,30.56,,,,,,,,,
20100129,53567810,26.1,,,,,,,,,
20100226,53567810,27.17,,,,,,,,,
20100331,53567810,28.25,,,,,,,,,
20100430,53567810,30.04,,,,,,,,,
20100528,53567810,27.96,,,,,,,,,
20100630,53567810,27.81,,,,,,,,,
20100730,53567810,31.88,,,,,,,,,
20100831,53567810,28.62,,,,,,,,,
20100930,53567810,30.73,,,,,,,,,
20101029,53567810,32.25,,,,,,,,,
20101130,53567810,32.6,,,,,,,,,
20101231,53567810,34.59,,,,,,,,,
20110131,53567810,34.79,,,,,,,,,
20110228,53567810,34.56,,,,,,,,,
20110331,53567810,33.63,,,,,,,,,
20110429,53567810,34.81,,,,,,,,,
20110531,53567810,34.59,,,,,,,,,
20110630,53567810,33.02,,,,,,,,,
20110729,53567810,29.3,,,,,,,,,
20110831,53567810,28.63,,,,,,,,,
20110930,53567810,27.65,,,,,,,,,
20111031,53567810,32.31,,,,,,,,,
20111130,53567810,30.63,,,,,,,,,
20111230,53567810,30.03,,,,,,,,,
20120131,53567810,33.33,,,,,,,,,
20120229,53567810,33.48,,,,,,,,,
20120330,53567810,33.7,,,,,,,,,
20120430,53567810,32.71,,,,,,,,,
20120531,53567810,29.02,,,,,,,,,
20120629,53567810,31.33,,,,,,,,,
20120731,53567810,32.25,,,,,,,,,
20120831,53567810,33.025,,,,,,,,,
20120928,53567810,31.82,,,,,,,,,
20121031,53567810,31.26,,,,,,,,,
20121130,53567810,33.19,,,,,,,,,
20121231,53567810,34.3,,,,,,,,,
20130131,53567810,36.62,,,,,,,,,
20130228,53567810,38.25,,,,,,,,,
20130328,53567810,38.37,,,,,,,,,
20130430,53567810,36.5,,,,,,,,,
20130531,53567810,37.525,,,,,,,,,
20130628,53567810,36.84,,,,,,,,,
20130731,53567810,40.555,,,,,,,,,
20130830,53567810,38.33,,,,,,,,,
20130930,53567810,39.66,,,,,,,,,
20131031,53567810,41.155,,,,,,,,,
20131129,53567810,42.55,,,,,,,,,
20131231,53567810,45.55,,,,,,,,,
20140131,53567810,44.54,,,,,,,,,
20140228,53567810,46.84,,,,,,,,,
20140331,53567810,48.69,,,,,,,,,
20140430,53567810,44.5,,,,,,,,,
20140530,53567810,46.16,,,,,,,,,
20140630,53567810,47.07,,,,,,,,,
20140731,53567810,44.135,,,,,,,,,
20140829,53567810,45.11,,,,,,,,,
20140930,53567810,44.39,,,,,,,,,
20141031,53567810,42.84,,,,,,,,,
20141128,53567810,46.03,,,,,,,,,
20141231,53567810,45.6,,,,,,,,,
20150130,53567810,44.94,,,,,,,,,
20150227,53567810,48.185,,,,,,,,,
20150331,53567810,46.8,,,,,,,,,
20150430,53567810,46.13,,,,,,,,,
20150529,53567810,47.85,,,,,,,,,
20150630,53567810,44.23,,,,,,,,,
20150731,53567810,41,,,,,,,,,
20150831,53567810,40.28,,,,,,,,,
20150930,53567810,40.35,,,,,,,,,
20151030,53567810,44.42,,,,,,,,,
20151130,53567810,45.72,,,,,,,,,
20151231,53567810,42.47,,,,,,,,,
20160129,53567810,42.73,,,,,,,,,
20160229,53567810,43.62,,,,,,,,,
20160331,53567810,44.56,,,,,,,,,
20160429,53567810,44.48,,,,,,,,,
20160531,53567810,47.32,,,,,,,,,
20160630,53567810,46.53,,,,,,,,,
20160729,53567810,59.99,,,,,,,,,
20160831,53567810,58.24,,,,,,,,,
20160930,53567810,59.29,,,,,,,,,
20161031,53567810,60.06,,,,,,,,,
20161130,53567810,62.53,,,,,,,,,
20161230,53567810,62.35,,,,,,,,,
20061229,37291710,61.58,,,,,,,,,
20070131,37291710,65.73,,,,,,,,,
20070228,37291710,61.8,,,,,,,,,
20070330,37291710,60.02,,,,,,,,,
20070430,37291710,65.31,,,,,,,,,
20070531,37291710,64.4801,,,,,,,,,
20070629,37291710,64.4,,,,,,,,,
20070731,37291710,63.07,,,,,,,,,
20070831,37291710,62.41,,,,,,,,,
20070928,37291710,61.96,,,,,,,,,
20071031,37291710,75.97,,,,,,,,,
20071130,37291710,74.93,,,,,,,,,
20071231,37291710,74.44,,,,,,,,,
20080131,37291710,78.13,,,,,,,,,
20080229,37291710,70.92,,,,,,,,,
20080331,37291710,74.54,,,,,,,,,
20080430,37291710,70.35,,,,,,,,,
20080530,37291710,68.46,,,,,,,,,
20080630,37291710,71.88,,,,,,,,,
20080731,37291710,76.65,,,,,,,,,
20080829,37291710,78.3,,,,,,,,,
20080930,37291710,80.89,,,,,,,,,
20081031,37291710,72.88,,,,,,,,,
20081128,37291710,64.02,,,,,,,,,
20081231,37291710,66.37,,,,,,,,,
20090130,37291710,68.92,,,,,,,,,
20090227,37291710,60.93,,,,,,,,,
20090331,37291710,59.39,,,,,,,,,
20090430,37291710,53.33,,,,,,,,,
20090529,37291710,59.14,,,,,,,,,
20090630,37291710,55.67,,,,,,,,,
20090731,37291710,51.89,,,,,,,,,
20090831,37291710,55.71,,,,,,,,,
20090930,37291710,56.73,,,,,,,,,
20091030,37291710,50.6,,,,,,,,,
20091130,37291710,50.7,,,,,,,,,
20091231,37291710,49.01,,,,,,,,,
20100129,37291710,54.26,,,,,,,,,
20100226,37291710,57.2,,,,,,,,,
20100331,37291710,51.83,,,,,,,,,
20100430,37291710,53.22,,,,,,,,,
20100528,37291710,48.65,,,,,,,,,
20100630,37291710,50.77,,,,,,,,,
20100730,37291710,69.56,,,,,,,,,
20100831,37291710,70.11,,,,,,,,,
20100930,37291710,70.79,,,,,,,,,
20101029,37291710,72.25,,,,,,,,,
20101130,37291710,71.22,,,,,,,,,
20101231,37291710,71.2,,,,,,,,,
20110131,37291710,73.35,,,,,,,,,
20110228,37291710,75.45,,,,,,,,,
20110331,37291710,76.155,,,,,,,,,
20110429,37291710,,,,,,,,,,
20061229,3948310,31.96,,,,,,,,,
20070131,3948310,32,,,,,,,,,
20070228,3948310,34.35,,,,,,,,,
20070330,3948310,36.7,,,,,,,,,
20070430,3948310,38.7,,,,,,,,,
20070531,3948310,35.04,,,,,,,,,
20070629,3948310,33.09,,,,,,,,,
20070731,3948310,33.6,,,,,,,,,
20070831,3948310,33.7,,,,,,,,,
20070928,3948310,33.08,,,,,,,,,
20071031,3948310,35.78,,,,,,,,,
20071130,3948310,36.35,,,,,,,,,
20071231,3948310,46.43,,,,,,,,,
20080131,3948310,43.98,,,,,,,,,
20080229,3948310,45.1,,,,,,,,,
20080331,3948310,41.16,,,,,,,,,
20080430,3948310,44.06,,,,,,,,,
20080530,3948310,39.7,,,,,,,,,
20080630,3948310,33.75,,,,,,,,,
20080731,3948310,28.63,,,,,,,,,
20080829,3948310,25.46,,,,,,,,,
20080930,3948310,21.91,,,,,,,,,
20081031,3948310,20.73,,,,,,,,,
20081128,3948310,27.38,,,,,,,,,
20081231,3948310,28.83,,,,,,,,,
20090130,3948310,27.38,,,,,,,,,
20090227,3948310,26.66,,,,,,,,,
20090331,3948310,27.78,,,,,,,,,
20090430,3948310,24.62,,,,,,,,,
20090529,3948310,27.52,,,,,,,,,
20090630,3948310,26.77,,,,,,,,,
20090731,3948310,30.12,,,,,,,,,
20090831,3948310,28.83,,,,,,,,,
20090930,3948310,29.22,,,,,,,,,
20091030,3948310,30.12,,,,,,,,,
20091130,3948310,30.81,,,,,,,,,
20091231,3948310,31.31,,,,,,,,,
20100129,3948310,29.97,,,,,,,,,
20100226,3948310,29.36,,,,,,,,,
20100331,3948310,28.9,,,,,,,,,
20100430,3948310,27.94,,,,,,,,,
20100528,3948310,25.27,,,,,,,,,
20100630,3948310,25.82,,,,,,,,,
20100730,3948310,27.36,,,,,,,,,
20100831,3948310,30.81,,,,,,,,,
20100930,3948310,31.92,,,,,,,,,
20101029,3948310,33.32,,,,,,,,,
20101130,3948310,28.99,,,,,,,,,
20101231,3948310,30.08,,,,,,,,,
20110131,3948310,32.67,,,,,,,,,
20110228,3948310,37.18,,,,,,,,,
20110331,3948310,36.01,,,,,,,,,
20110429,3948310,37.02,,,,,,,,,
20110531,3948310,32.41,,,,,,,,,
20110630,3948310,30.15,,,,,,,,,
20110729,3948310,30.38,,,,,,,,,
20110831,3948310,28.48,,,,,,,,,
20110930,3948310,24.81,,,,,,,,,
20111031,3948310,28.94,,,,,,,,,
20111130,3948310,30.12,,,,,,,,,
20111230,3948310,28.6,,,,,,,,,
20120131,3948310,28.63,,,,,,,,,
20120229,3948310,31.2,,,,,,,,,
20120330,3948310,31.66,,,,,,,,,
20120430,3948310,30.83,,,,,,,,,
20120531,3948310,31.88,,,,,,,,,
20120629,3948310,29.52,,,,,,,,,
20120731,3948310,26.09,,,,,,,,,
20120831,3948310,26.75,,,,,,,,,
20120928,3948310,27.18,,,,,,,,,
20121031,3948310,26.84,,,,,,,,,
20121130,3948310,26.7,,,,,,,,,
20121231,3948310,27.39,,,,,,,,,
20130131,3948310,28.53,,,,,,,,,
20130228,3948310,31.86,,,,,,,,,
20130328,3948310,33.73,,,,,,,,,
20130430,3948310,33.94,,,,,,,,,
20130531,3948310,32.23,,,,,,,,,
20130628,3948310,33.91,,,,,,,,,
20130731,3948310,36.47,,,,,,,,,
20130830,3948310,35.21,,,,,,,,,
20130930,3948310,36.84,,,,,,,,,
20131031,3948310,40.9,,,,,,,,,
20131129,3948310,40.25,,,,,,,,,
20131231,3948310,43.4,,,,,,,,,
20140131,3948310,39.48,,,,,,,,,
20140228,3948310,40.6,,,,,,,,,
20140331,3948310,43.39,,,,,,,,,
20140430,3948310,43.73,,,,,,,,,
20140530,3948310,44.94,,,,,,,,,
20140630,3948310,44.11,,,,,,,,,
20140731,3948310,46.4,,,,,,,,,
20140829,3948310,49.86,,,,,,,,,
20140930,3948310,51.1,,,,,,,,,
20141031,3948310,47,,,,,,,,,
20141128,3948310,52.68,,,,,,,,,
20141231,3948310,52,,,,,,,,,
20150130,3948310,46.63,,,,,,,,,
20150227,3948310,47.88,,,,,,,,,
20150331,3948310,47.4,,,,,,,,,
20150430,3948310,48.88,,,,,,,,,
20150529,3948310,52.85,,,,,,,,,
20150630,3948310,48.22,,,,,,,,,
20150731,3948310,47.42,,,,,,,,,
20150831,3948310,44.99,,,,,,,,,
20150930,3948310,41.45,,,,,,,,,
20151030,3948310,45.66,,,,,,,,,
20151130,3948310,36.49,,,,,,,,,
20151231,3948310,36.68,,,,,,,,,
20160129,3948310,35.35,,,,,,,,,
20160229,3948310,34.96,,,,,,,,,
20160331,3948310,36.31,,,,,,,,,
20160429,3948310,39.94,,,,,,,,,
20160531,3948310,42.77,,,,,,,,,
20160630,3948310,42.89,,,,,,,,,
20160729,3948310,45.08,,,,,,,,,
20160831,3948310,43.76,,,,,,,,,
20160930,3948310,42.17,,,,,,,,,
20161031,3948310,43.57,,,,,,,,,
20161130,3948310,43.23,,,,,,,,,
20161230,3948310,45.65,,,,,,,,,
20061229,84590510,25.39,,,,,,,,,
20070131,84590510,24.65,,,,,,,,,
20070228,84590510,25.25,,,,,,,,,
20070330,84590510,25.44,,,,,,,,,
20070430,84590510,24.27,,,,,,,,,
20070531,84590510,23.24,,,,,,,,,
20070629,84590510,21.14,,,,,,,,,
20070731,84590510,19.14,,,,,,,,,
20070831,84590510,18.08,,,,,,,,,
20070928,84590510,17.04,,,,,,,,,
20071031,84590510,14.43,,,,,,,,,
20071130,84590510,11.77,,,,,,,,,
20071231,84590510,11.4,,,,,,,,,
20080131,84590510,12.47,,,,,,,,,
20080229,84590510,11.03,,,,,,,,,
20080331,84590510,9.32,,,,,,,,,
20080430,84590510,7.47,,,,,,,,,
20080530,84590510,9.14,,,,,,,,,
20080630,84590510,7.36,,,,,,,,,
20080731,84590510,9.52,,,,,,,,,
20080829,84590510,9.66,,,,,,,,,
20080930,84590510,3.95,,,,,,,,,
20081031,84590510,2.93,,,,,,,,,
20081128,84590510,2.47,,,,,,,,,
20081231,84590510,2.98,,,,,,,,,
20090130,84590510,,,,,,,,,,
20061229,33773810,52.42,,,,,,,,,
20070131,33773810,52.6,,,,,,,,,
20070228,33773810,52.96,,,,,,,,,
20070330,33773810,53.06,,,,,,,,,
20070430,33773810,53.17,,,,,,,,,
20070531,33773810,59.25,,,,,,,,,
20070629,33773810,56.8,,,,,,,,,
20070731,33773810,49.42,,,,,,,,,
20070831,33773810,46.52,,,,,,,,,
20070928,33773810,50.86,,,,,,,,,
20071031,33773810,55.4,,,,,,,,,
20071130,33773810,51.33,,,,,,,,,
20071231,33773810,55.49,,,,,,,,,
20080131,33773810,51.37,,,,,,,,,
20080229,33773810,52.62,,,,,,,,,
20080331,33773810,48.09,,,,,,,,,
20080430,33773810,50.55,,,,,,,,,
20080530,33773810,52.36,,,,,,,,,
20080630,33773810,45.37,,,,,,,,,
20080731,33773810,47.82,,,,,,,,,
20080829,33773810,51.86,,,,,,,,,
20080930,33773810,47.32,,,,,,,,,
20081031,33773810,33.36,,,,,,,,,
20081128,33773810,34.14,,,,,,,,,
20081231,33773810,36.37,,,,,,,,,
20090130,33773810,31.75,,,,,,,,,
20090227,33773810,32.62,,,,,,,,,
20090331,33773810,36.46,,,,,,,,,
20090430,33773810,37.32,,,,,,,,,
20090529,33773810,42.36,,,,,,,,,
20090630,33773810,45.71,,,,,,,,,
20090731,33773810,47.41,,,,,,,,,
20090831,33773810,48.25,,,,,,,,,
20090930,33773810,48.2,,,,,,,,,
20091030,33773810,45.87,,,,,,,,,
20091130,33773810,46.24,,,,,,,,,
20091231,33773810,48.48,,,,,,,,,
20100129,33773810,45.04,,,,,,,,,
20100226,33773810,48.21,,,,,,,,,
20100331,33773810,50.76,,,,,,,,,
20100430,33773810,51.13,,,,,,,,,
20100528,33773810,47.55,,,,,,,,,
20100630,33773810,45.66,,,,,,,,,
20100730,33773810,50.1,,,,,,,,,
20100831,33773810,50.01,,,,,,,,,
20100930,33773810,53.82,,,,,,,,,
20101029,33773810,54.52,,,,,,,,,
20101130,33773810,55.3,,,,,,,,,
20101231,33773810,58.56,,,,,,,,,
20110131,33773810,61.77,,,,,,,,,
20110228,33773810,63.27,,,,,,,,,
20110331,33773810,62.72,,,,,,,,,
20110429,33773810,61.31,,,,,,,,,
20110531,33773810,64.52,,,,,,,,,
20110630,33773810,62.63,,,,,,,,,
20110729,33773810,60.36,,,,,,,,,
20110831,33773810,55.83,,,,,,,,,
20110930,33773810,50.77,,,,,,,,,
20111031,33773810,58.87,,,,,,,,,
20111130,33773810,57.66,,,,,,,,,
20111230,33773810,58.74,,,,,,,,,
20120131,33773810,62.89,,,,,,,,,
20120229,33773810,66.3,,,,,,,,,
20120330,33773810,69.39,,,,,,,,,
20120430,33773810,70.29,,,,,,,,,
20120531,33773810,67.43,,,,,,,,,
20120629,33773810,72.22,,,,,,,,,
20120731,33773810,70.13,,,,,,,,,
20120831,33773810,71.31,,,,,,,,,
20120928,33773810,74.03,,,,,,,,,
20121031,33773810,74.86,,,,,,,,,
20121130,33773810,76.99,,,,,,,,,
20121231,33773810,79.03,,,,,,,,,
20130131,33773810,80.31,,,,,,,,,
20130228,33773810,82.24,,,,,,,,,
20130328,33773810,87.86,,,,,,,,,
20130430,33773810,91.11,,,,,,,,,
20130531,33773810,87.16,,,,,,,,,
20130628,33773810,87.41,,,,,,,,,
20130731,33773810,96.24,,,,,,,,,
20130830,33773810,96.27,,,,,,,,,
20130930,33773810,101.05,,,,,,,,,
20131031,33773810,104.73,,,,,,,,,
20131129,33773810,109.89,,,,,,,,,
20131231,33773810,59.05,,,,,,,,,
20140131,33773810,56.05,,,,,,,,,
20140228,33773810,58.05,,,,,,,,,
20140331,33773810,56.69,,,,,,,,,
20140430,33773810,60.78,,,,,,,,,
20140530,33773810,60.11,,,,,,,,,
20140630,33773810,60.32,,,,,,,,,
20140731,33773810,61.67,,,,,,,,,
20140829,33773810,64.47,,,,,,,,,
20140930,33773810,64.635,,,,,,,,,
20141031,33773810,69.48,,,,,,,,,
20141128,33773810,71.49,,,,,,,,,
20141231,33773810,70.97,,,,,,,,,
20150130,33773810,72.53,,,,,,,,,
20150227,33773810,78.07,,,,,,,,,
20150331,33773810,79.4,,,,,,,,,
20150430,33773810,77.6,,,,,,,,,
20150529,33773810,80.15,,,,,,,,,
20150630,33773810,82.83,,,,,,,,,
20150731,33773810,86.86,,,,,,,,,
20150831,33773810,85.27,,,,,,,,,
20150930,33773810,86.61,,,,,,,,,
20151030,33773810,96.51,,,,,,,,,
20151130,33773810,96.24,,,,,,,,,
20151231,33773810,91.46,,,,,,,,,
20160129,33773810,94.56,,,,,,,,,
20160229,33773810,95.63,,,,,,,,,
20160331,33773810,102.58,,,,,,,,,
20160429,33773810,97.72,,,,,,,,,
20160531,33773810,105.33,,,,,,,,,
20160630,33773810,108.73,,,,,,,,,
20160729,33773810,110.36,,,,,,,,,
20160831,33773810,103.05,,,,,,,,,
20160930,33773810,99.47,,,,,,,,,
20161031,33773810,98.48,,,,,,,,,
20161130,33773810,104.62,,,,,,,,,
20161230,33773810,106.28,,,,,,,,,
20061229,11704310,31.9,,,,,,,,,
20070131,11704310,34.11,,,,,,,,,
20070228,11704310,32.65,,,,,,,,,
20070330,11704310,31.85,,,,,,,,,
20070430,11704310,32.76,,,,,,,,,
20070531,11704310,34.43,,,,,,,,,
20070629,11704310,32.63,,,,,,,,,
20070731,11704310,27.96,,,,,,,,,
20070831,11704310,25.15,,,,,,,,,
20070928,11704310,22.86,,,,,,,,,
20071031,11704310,22.31,,,,,,,,,
20071130,11704310,20.39,,,,,,,,,
20071231,11704310,17.05,,,,,,,,,
20080131,11704310,18.92,,,,,,,,,
20080229,11704310,16.29,,,,,,,,,
20080331,11704310,15.97,,,,,,,,,
20080430,11704310,16.68,,,,,,,,,
20080530,11704310,13.7,,,,,,,,,
20080630,11704310,10.6,,,,,,,,,
20080731,11704310,12.9,,,,,,,,,
20080829,11704310,13.79,,,,,,,,,
20080930,11704310,12.79,,,,,,,,,
20081031,11704310,3.47,,,,,,,,,
20081128,11704310,2.71,,,,,,,,,
20081231,11704310,4.21,,,,,,,,,
20090130,11704310,2.78,,,,,,,,,
20090227,11704310,3.09,,,,,,,,,
20090331,11704310,3.45,,,,,,,,,
20090430,11704310,5.98,,,,,,,,,
20090529,11704310,4.62,,,,,,,,,
20090630,11704310,4.32,,,,,,,,,
20090731,11704310,7.18,,,,,,,,,
20090831,11704310,9.29,,,,,,,,,
20090930,11704310,11.98,,,,,,,,,
20091030,11704310,9.48,,,,,,,,,
20091130,11704310,10.04,,,,,,,,,
20091231,11704310,12.71,,,,,,,,,
20100129,11704310,10.73,,,,,,,,,
20100226,11704310,11.54,,,,,,,,,
20100331,11704310,15.97,,,,,,,,,
20100430,11704310,20.9,,,,,,,,,
20100528,11704310,17.47,,,,,,,,,
20100630,11704310,12.43,,,,,,,,,
20100730,11704310,16.92,,,,,,,,,
20100831,11704310,12.71,,,,,,,,,
20100930,11704310,15.22,,,,,,,,,
20101029,11704310,15.81,,,,,,,,,
20101130,11704310,15.95,,,,,,,,,
20101231,11704310,18.74,,,,,,,,,
20110131,11704310,19.92,,,,,,,,,
20110228,11704310,23.03,,,,,,,,,
20110331,11704310,25.43,,,,,,,,,
20110429,11704310,23.37,,,,,,,,,
20110531,11704310,21.68,,,,,,,,,
20110630,11704310,20.4,,,,,,,,,
20110729,11704310,21.83,,,,,,,,,
20110831,11704310,15.89,,,,,,,,,
20110930,11704310,14.04,,,,,,,,,
20111031,11704310,17.66,,,,,,,,,
20111130,11704310,18.62,,,,,,,,,
20111230,11704310,18.06,,,,,,,,,
20120131,11704310,21.34,,,,,,,,,
20120229,11704310,23.91,,,,,,,,,
20120330,11704310,25.75,,,,,,,,,
20120430,11704310,26.29,,,,,,,,,
20120531,11704310,21.9,,,,,,,,,
20120629,11704310,22.22,,,,,,,,,
20120731,11704310,21.99,,,,,,,,,
20120831,11704310,23.69,,,,,,,,,
20120928,11704310,22.63,,,,,,,,,
20121031,11704310,23.59,,,,,,,,,
20121130,11704310,25.77,,,,,,,,,
20121231,11704310,29.09,,,,,,,,,
20130131,11704310,36.16,,,,,,,,,
20130228,11704310,36.44,,,,,,,,,
20130328,11704310,34.22,,,,,,,,,
20130430,11704310,31.66,,,,,,,,,
20130531,11704310,33.57,,,,,,,,,
20130628,11704310,31.95,,,,,,,,,
20130731,11704310,37.75,,,,,,,,,
20130830,11704310,36.36,,,,,,,,,
20130930,11704310,39.91,,,,,,,,,
20131031,11704310,45.13,,,,,,,,,
20131129,11704310,45.7,,,,,,,,,
20131231,11704310,46.06,,,,,,,,,
20140131,11704310,41.46,,,,,,,,,
20140228,11704310,44.79,,,,,,,,,
20140331,11704310,45.29,,,,,,,,,
20140430,11704310,40.19,,,,,,,,,
20140530,11704310,43.1,,,,,,,,,
20140630,11704310,42.13,,,,,,,,,
20140731,11704310,40.33,,,,,,,,,
20140829,11704310,43,,,,,,,,,
20140930,11704310,42.14,,,,,,,,,
20141031,11704310,46.8,,,,,,,,,
20141128,11704310,49.68,,,,,,,,,
20141231,11704310,51.26,,,,,,,,,
