date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XPD,XPT,YER,ZAR,ZMW,ZWL
2020-01-17,3.6732,77.995655,109.92432,479.954169,1.674968,489.3875,60.000636,1.454821,1.8,1.7025,1.75994,2,84.796967,1.763263,0.376981,1881.506231,1,1.346345,6.914753,4.1619,1,1.12334887e-4,70.927642,10.735127,2.12173,2.015648,1.30663,1687.437032,0.967993,0.027993,773.999868,6.8666,6.8597,3333.054809,566.424799,1,25.75,99.375,22.67795,178,6.73875,53.08074,119.669494,15.828435,14.999676,32.008406,0.901656,2.1632,0.768315,0.768315,2.875,0.768315,5.696058,0.768315,51.1,9531.942077,7.694737,208.718521,7.768,24.626002,6.7079,99.110503,303.255,13648,3.45469,0.768315,71.0437,1193.765994,42105,124.059984,0.768315,133.258514,0.709,110.134,100.89,69.659874,4062.852948,442.349576,900,1161.46,0.30342,0.833345,376.600551,8876.760881,1512.185153,181.243508,191.49999,14.393258,1.398716,9.599165,17.510159,3722.3679,55.219594,1470.944128,2703.576858,8.001404,357,37.498257,36.469368,15.46,736.37342,18.6592,4.0551,62.445,14.393258,361.74,33.734213,8.9121,113.48033,1.51245,0.384995,1,3.32285,3.409865,50.916082,154.599421,3.8235,6518.308477,3.641,4.3084,105.995,61.5966,949.029478,3.751583,8.301042,13.698741,45.149999,9.520205,1.34737,0.768315,7488.043446,578.508894,7.458,130.26,21560.79,22.15,8.750073,515.039763,14.396948,30.412594,9.694595,3.5,2.8095,2.294468,5.8908,6.76142,29.965,2308.9,24.163606,3674.87977,1,37.292327,9524.490447,248487.642241,33474.855,23219.25315,115.656371,2.624535,591.447794,0.05544785,6.4214e-4,2.70255,0.724503,4.0273e-4,9.7776e-4,250.349961,14.475265,14.674459,322.000001
2020-01-18,3.6732,77.995655,109.92432,479.954169,1.674968,489.3875,60.000636,1.454821,1.8,1.7025,1.75994,2,84.796967,1.763263,0.376981,1881.506231,1,1.346345,6.914753,4.1619,1,1.12196508e-4,70.927642,10.735127,2.12173,2.015648,1.30663,1687.437032,0.967385,0.028051,773.999868,6.8666,6.8597,3333.054809,566.424799,1,25.75,99.375,22.67795,178,6.73875,53.08074,119.669494,15.828435,14.999786,32.008406,0.901648,2.1632,0.768315,0.768315,2.875,0.768315,5.696058,0.768315,51.1,9531.942077,7.694737,208.718521,7.768,24.626002,6.7079,99.110503,303.255,13648,3.45469,0.768315,71.0437,1193.765994,42105,124.059984,0.768315,133.258514,0.709,110.134,100.89,69.660193,4062.852948,442.349576,900,1161.46,0.30342,0.833345,376.600551,8876.760881,1512.185153,181.243508,191.49999,14.393258,1.398716,9.599165,17.510159,3722.3679,55.219594,1470.944128,2705.809975,8.001404,357,37.498257,36.469368,15.46,736.37342,18.6592,4.0551,62.445,14.393258,361.74,33.734213,8.9121,113.48033,1.51245,0.384995,1,3.32285,3.409865,50.916082,154.599421,3.8235,6518.308477,3.641,4.3084,105.995,61.5966,949.029478,3.751583,8.301042,13.698741,45.149999,9.520205,1.34737,0.768315,7488.043446,578.508894,7.458,130.26,21560.79,22.15,8.750073,515.040169,14.396948,30.412594,9.694595,3.5,2.8095,2.294468,5.8908,6.76142,29.965,2308.9,24.163606,3674.87977,1,37.292327,9524.490447,248487.642241,33474.855,23219.25315,115.180501,2.645908,591.442448,0.05544785,6.4214e-4,2.70255,0.724317,4.0273e-4,9.7776e-4,250.349961,14.475265,14.674459,322.000001
2020-01-19,3.672999,76.90058,109.92432,479.731406,1.674968,489.3875,59.980083,1.453193,1.8,1.7025,1.75994,2,84.796967,1.76327,0.376981,1881.506231,1,1.346345,6.914753,4.161842,1,1.14898685e-4,70.939661,10.735127,2.12173,2.015648,1.306496,1687.437032,0.968204,0.028051,773.999867,6.86753,6.8597,3331.890034,563.22945,1,25.75,99.375,22.66595,178,6.735396,53.168124,119.668393,15.823512,14.999786,32.008406,0.901339,2.1632,0.768882,0.768882,2.875396,0.768882,5.644805,0.768882,51.1,9531.942077,7.694737,208.718521,7.768707,24.626002,6.706597,99.110503,303.030619,13660.178872,3.45465,0.768882,71.048697,1193.765994,42105.100176,123.776654,0.768882,133.849867,0.709,110.1895,100.894118,69.660193,4062.852948,442.349576,900,1161.440055,0.303408,0.833345,376.600551,8876.760881,1512.185153,181.243508,191.49999,14.393258,1.398716,9.599165,17.532125,3722.3679,55.340094,1470.944128,2705.761188,8.001404,357,37.498257,36.474789,15.46,736.37342,18.660725,4.0551,62.445,14.393258,361.737614,33.734213,8.90978,113.503508,1.510916,0.385,1,3.32285,3.409865,50.898641,154.599421,3.822243,6518.308477,3.640855,4.307813,105.995,61.563021,949.029478,3.75215,8.156906,13.698741,45.149999,9.51841,1.34748,0.768882,7488.043446,578.508894,7.458,130.26,21560.79,22.15,8.750073,514.95941,14.396948,30.402178,9.694595,3.5,2.8095,2.294468,5.894664,6.76142,29.9635,2308.90552,24.291153,3674.87977,1,37.323021,9524.490447,248487.642241,33474.855,23211.305918,115.17562,2.64591,591.239889,0.05543244,6.4219e-4,2.70255,0.724317,4.0259e-4,9.7325e-4,250.349961,14.48178,14.674459,322.000001
2020-01-20,3.6732,77,110.315488,480.020964,1.675048,489.3875,59.9957,1.454546,1.8,1.7025,1.764338,2,84.896141,1.7624,0.377039,1885.389849,1,1.347778,6.925079,4.19,1,1.15870985e-4,71.037237,10.788112,2.118111,2.015759,1.30458,1687.537562,0.968429,0.027858,771.399728,6.86993,6.8669,3329.227318,563.00721,1,25.75,99.875,22.6156,178,6.7338,53.296539,119.666119,15.7834,14.999605,32.050787,0.901185,2.16735,0.769053,0.769053,2.875,0.769053,5.644135,0.769053,51.37,9534.451008,7.695083,209.216461,7.76965,24.845466,6.7011,99.115537,301.62,13621,3.45643,0.769053,71.0385,1192.494091,42106.559935,124.010023,0.769053,133.856856,0.709,110.17785085,101.14,69.601513,4057.851567,444.299833,900,1158.199975,0.30355,0.83333,376.53278,8889.280016,1512.829489,181.327506,192.524921,14.525751,1.400406,9.616864,17.488723,3677.668234,55.526011,1465.516441,2704.054516,8.002688,357,37.480583,36.550135,15.46,737.032319,18.668385,4.059499,62.822498,14.520948,362.719067,33.966645,8.9299,113.659529,1.513599,0.385011,1,3.320501,3.42311,50.975532,154.679267,3.825627,6524.245205,3.641003,4.3065,105.925,61.6036,949.255377,3.751926,8.335649,13.699383,45.149999,9.5167,1.34674,0.769053,7488.043446,579.106842,7.458,130.26,21560.79,22.25,8.750051,515.04941,14.522728,30.35,9.694236,3.51,2.8225,2.296823,5.9148,6.761805,29.913999,2309.09759,24.372528,3672.085173,1,37.278422,9541.746961,248487.642241,33474.855,23147.842848,115.577381,2.632288,591.138658,0.0553251,6.4049e-4,2.70255,0.724293,3.9969e-4,9.779e-4,250.349961,14.50461,14.550425,322.000001
2020-01-21,3.6732,77.284634,110.25,478.230422,1.674958,493.218,60.1011,1.46046,1.8,1.7025,1.761033,2,84.892323,1.763294,0.377038,1885.03108,1,1.349367,6.914762,4.2124,1,1.14546913e-4,71.123951,10.787371,2.117385,2.015676,1.307438,1688.222537,0.968853,0.028003,774.899683,6.9087,6.9059,3340.344101,562.986887,1,25.75,99.65,22.645592,178.05,6.74121,53.273162,119.6187,15.7968,14.999659,32.043373,0.902109,2.17115,0.766521,0.766521,2.875,0.766521,5.651916,0.766521,51.35,9471.528063,7.689752,209.212108,7.77055,24.855001,6.7103,99.110823,301.465067,13660.618,3.45624,0.766521,71.2415,1192.466586,42105.364903,124.329984,0.766521,137.495687,0.709,109.9113,101.01,69.593647,4072.129175,443.749756,900,1169.730019,0.303576,0.833247,377.205161,8884.461083,1512.15494,181.419213,193.84998,14.474906,1.40015,9.602935,17.500966,3655,55.490395,1464.452046,2704.385689,8.003277,357,37.512939,36.648176,15.45,735.590582,18.77335,4.0716,62.852001,14.474906,361.954954,34.1,8.98614,113.798463,1.516298,0.384946,1,3.3175,3.3825,51.003351,154.618062,3.81746,6526.170213,3.641,4.3108,106.035,61.8947,949.25623,3.751422,8.301042,13.698976,45.300001,9.519244,1.35002,0.766521,7488.043446,579.510958,7.458,130.26,21560.79,22.26,8.749364,514.96941,14.470753,30.39,9.694359,3.5,2.822,2.296572,5.934,6.761511,30.058001,2305.916954,24.281321,3677.821918,1,37.375972,9552,248487.642241,33474.855,23213.522295,115.735227,2.631296,591.744844,0.05632227,6.4249e-4,2.70255,0.724545,4.1736e-4,0.00100098,250.300053,14.49975,14.599561,322.000001
2020-01-22,3.6732,77.124633,110.188917,478.179771,1.674782,493.218,59.9907,1.461657,1.8,1.7025,1.76515,2,84.769319,1.7632,0.376988,1885.316935,1,1.348887,6.914135,4.1828,1,1.15500377e-4,71.161166,10.757248,2.115746,2.009702,1.314245,1687.637564,0.967441,0.02796,771.399728,6.91217,6.9067,3350.5215240000002,562.929818,1,25.75,99.65,22.6638,178.05,6.734735,53.367182,119.590819,15.8008,14.999645,32.05,0.901241,2.17115,0.760792,0.760792,2.885,0.760792,5.66005,0.760792,51.25,9535.048889,7.689517,208.935332,7.771295,24.836951,6.704073,99.100141,302.981643,13629.541708,3.4617,0.760792,71.1096,1192.392723,42104.56504,124.190001,0.760792,137.65274,0.709,109.7377,101.16,69.61535,4051.0571,444.59996,900,1164.73,0.303565,0.833288,377.38086499999997,8881.721827,1511.645279,181.476207,193.999927,14.396806,1.397978,9.611938,17.488723,3675.211931,55.439119,1468.811821,2704.459096,8.00343,357,37.495659,36.626306,15.475,736.242315,18.702776,4.0651,63.142003,14.396806,361.853377,33.730285,8.978785,113.857543,1.516071,0.385048,1,3.315454,3.397748,50.911844,154.564856,3.819626,6523.579146,3.641,4.3096,105.965,61.938687,944.499972,3.7512,8.28728,13.700247,45.325003,9.497507,1.3488,0.760792,7488.043446,579.049677,7.458,130.26,21560.79,22.25,8.7489,515.00941,14.443612,30.38,9.693909,3.51,2.823,2.299983,5.922069,6.761316,29.933999,2306.701377,24.395569,3674.555375,1,37.403937,9557.579308,248487.642241,33474.855,23135.187011,115.781421,2.632013,591.175314,0.0559363,6.4043e-4,2.70255,0.724877,4.0067e-4,9.8136e-4,250.349961,14.3445,14.598046,322.000001
2020-01-23,3.6729,77.164181,110.141354,478.413264,1.673407,496.5535,59.9971,1.460403,1.8,1.7025,1.7632,2,84.892322,1.7691,0.377015,1885.262419,1,1.34913,6.914799,4.1705,1,1.19123741e-4,71.219505,10.729475,2.111337,2.015625,1.312804,1687.601656,0.969638,0.028116,777.00052,6.927435,6.9367,3342.299743,564.73571,1,25.75,100.05,22.7654,178.05,6.75956,53.302794,119.735,15.7703,14.999754,32,0.904554,2.1707,0.762257,0.762257,2.88,0.762257,5.65,0.762257,51.35,9491.504656,7.689762,209.127363,7.77265,24.845321,6.733065,99.194379,304.74,13614.427232,3.45604,0.762257,71.332199,1192.46484,42104.610081,124.649995,0.762257,139.001071,0.709,109.5665,101.14,69.637851,4053.028509,445.725153,900,1168.599967,0.30355,0.8333,378.002873,8882.365601,1512.11086,181.51923,193.999927,14.387448,1.40073,9.620925,17.649228,3671.305381,55.687109,1467.455954,2704.379227,8.004707,357,37.371433,36.629999,15.441667,734.833234,18.760517,4.0745,63.278003,14.389948,361.611499,33.920467,8.9958,113.951589,1.511101,0.385025,1,3.318847,3.423059,50.995432,154.68213,3.840842,6526.788698,3.641,4.325,106.275,61.9299,944.564174,3.751289,8.28728,13.699064,45.300002,9.531654,1.351171,0.762257,7488.043446,579.045542,7.458,130.26,21560.79,22.25,8.749555,515.00441,14.387938,30.51,9.693216,3.51,2.82375,2.302131,5.9301,6.76152,29.986,2305.591678,24.375548,3677.336557,1,37.334103,9560.332376,248487.642241,33474.855,23245.718958,115.867688,2.633728,593.34859,0.05626512,6.406e-4,2.70255,0.724975,4.0561e-4,9.9368e-4,250.349961,14.3846,14.497363,322.000001
2020-01-24,3.673,76.949996,110.65,478.598813,1.665234,496.5535,60.011345,1.464451,1.8,1.7025,1.769101,2,84.866922,1.77377,0.376948,1891,1,1.351345,6.916422,4.1814,1,1.18556888e-4,71.306424,10.731911,2.112556,2.016142,1.314745,1685,0.971255,0.02813,777.29974,6.929825,6.9367,3365.07,565.616071,1,25.75,100.45,22.833,178.05,6.7777,53.475,119.857298,15.79988,14.999596,32.17,0.90703,2.167,0.764868,0.764868,2.88,0.764868,5.575,0.764868,51.15,9415,7.69152,208.64738,7.77228,24.810001,6.749687,99.01526,304.965,13609.55,3.45495,0.764868,71.3255,1190,42103.285216,124.610036,0.764868,138.027526,0.709,109.27498983,100.894313,69.66715,4050,446.574718,900,1170.24,0.303871,0.833556,378.599647,8880,1514,181.611177,194.000022,14.39,1.4,9.645,17.649228,3660,55.687109,1467.290695,2704.669801,8.006924,357,37.475,36.741171,15.45,737.5,18.78725,4.0655,63.600008,14.39,362.5,34.225,9.0469,114.090356,1.513456,0.384993,1,3.3235,3.38,50.83,154.625,3.86115,6521.843071,3.64075,4.336,106.58,62.0725,937.5,3.751576,8.304159,13.641228,45.300002,9.558375,1.351375,0.764868,7488.043446,582.5,7.458,130.26,21560.79,22.225,8.752476,515.05441,14.39,30.536761,9.696879,3.51,2.8325,2.302131,5.9391,6.763071,30.035,2305.462619,24.424686,3675.702768,1,37.264528,9550,248487.642241,33474.855,23191.903148,115.918945,2.628637,594.972383,0.05520298,6.3631e-4,2.70255,0.725549,4.1179e-4,9.9388e-4,250.349961,14.40615,14.477883,322.000001
2020-01-25,3.673,76.949996,110.65,478.598813,1.665234,496.5535,60.011345,1.464451,1.8,1.7025,1.769101,2,84.866922,1.77377,0.376948,1891,1,1.351345,6.916422,4.1814,1,1.19938308e-4,71.306424,10.731911,2.112556,2.016142,1.314745,1685,0.971255,0.02817,777.29974,6.929825,6.9367,3365.07,565.616071,1,25.75,100.45,22.833,178.05,6.7777,53.475,119.857298,15.79988,14.999786,32.17,0.906997,2.167,0.764868,0.764868,2.88,0.764868,5.575,0.764868,51.15,9415,7.69152,208.64738,7.77228,24.810001,6.749687,99.01526,304.965,13609.55,3.45495,0.764868,71.3255,1190,42103.285176,124.610036,0.764868,138.027526,0.709,109.27498983,100.894313,69.667152,4050,446.574718,900,1170.24,0.303871,0.833556,378.599647,8880,1514,181.611177,194.000022,14.39,1.4,9.645,17.649228,3660,55.687109,1467.290695,2706.21,8.006924,357,37.475,36.741171,15.45,737.5,18.78725,4.0655,63.600008,14.39,362.5,34.225,9.0469,114.090356,1.513456,0.384993,1,3.3235,3.38,50.83,154.625,3.86115,6521.843071,3.64075,4.336,106.58,62.0725,937.5,3.751576,8.304159,13.641228,45.300002,9.558375,1.351375,0.764868,7488.043446,582.5,7.458,130.26,21560.79,22.225,8.752476,515.05441,14.39,30.536761,9.696879,3.51,2.8325,2.302131,5.9391,6.763071,30.035,2305.462619,24.424686,3675.702768,1,37.264528,9550,248487.642241,33474.855,23191.903148,115.4455,2.650566,594.950769,0.05520298,6.3631e-4,2.70255,0.725549,4.1179e-4,9.9388e-4,250.349961,14.40615,14.477883,322.000001
2020-01-26,3.673,76.955,110.570496,478.598813,1.65533,496.5535,60.005081,1.470285,1.8,1.7025,1.772621,2,84.866922,1.773827,0.376959,1885.690095,1,1.351345,6.916422,4.181975,1,1.16381003e-4,71.306424,10.731911,2.112556,2.016142,1.316195,1687.910264,0.970121,0.02817,777.299827,6.9589,6.9367,3364.499328,565.616071,1,25.75,100.45,22.817199,178.05,6.778545,53.310568,119.856758,15.800239,14.999786,31.981612,0.907066,2.1677399999999998,0.765622,0.765622,2.88,0.765622,5.578641,0.765622,51.15,9489.669637,7.69152,208.64738,7.77369,24.774474,6.74975,99.01526,305.054612,13717.195718,3.45491,0.765622,71.326859,1192.430359,42104.995176,124.620019,0.765622,138.027526,0.709,108.80149865,100.887875,69.667152,4057.365713,446.499846,900,1170.200032,0.303854,0.833556,378.599647,8879.587313,1513.014437,181.611177,194.000022,14.371948,1.402709,9.64388,17.687947,3682.939913,55.843314,1467.290695,2706.21,8.006924,357,37.485807,36.747056,15.45,736.999865,18.8667,4.0655,63.498005,14.371948,362.393308,33.935163,9.063868,114.090356,1.521352,0.384996,1,3.321778,3.398432,50.829474,154.616513,3.860138,6521.843071,3.640949,4.330849,106.58,62.063856,944.777231,3.7516,8.304159,13.652983,45.300002,9.58,1.354458,0.765622,7488.043446,580.162436,7.458,130.26,21560.79,22.225,8.752476,515.05941,14.368338,30.645562,9.696879,3.51,2.8325,2.301038,5.94755,6.763071,30.041785,2305.490095,24.424686,3675.702768,1,37.311495,9569.108517,248487.642241,33474.855,23192.656367,115.4455,2.650562,594.996129,0.05493298,6.321e-4,2.70255,0.725549,4.2063e-4,9.9579e-4,250.349961,14.455546,14.477883,322.000001
2020-01-27,3.6732,76.750002,110.962936,478.560855,1.650254,496.5535,60.0856,1.478858,1.8,1.7025,1.774293,2,84.906575,1.77463,0.377093,1885.224132,1,1.356872,6.9159,4.2077,1,0.00011235865900000001,71.432031,10.806621,2.122151,2.015939,1.318819,1688.868014,0.969906,0.028652,788.199435,6.982288,6.9367,3366.651868,565.574049,1,25.75,100.35,22.9208,178.05,6.7815,53.29428,120.078978,15.790119,14.999542,31.972594,0.907486,2.182,0.765744,0.765744,2.885,0.765744,5.566451,0.765744,51.15,9483.200638,7.691086,208.860465,7.77726,24.766177,6.754,98.871009,306.0765,13217.418145,3.4597,0.765744,71.45,1192.380285,42105,124.690006,0.765744,138.173759,0.709,108.93243475,101.147969,69.669862,4061.859352,446.9499,900,1176.855018,0.30355,0.833519,381.076346,8880.84387,1510.852505,181.574606,194.499983,14.581752,1.401937,9.643478,17.527046,3695.502437,55.812181,1466.698695,2705.0035,8.011503,357,37.484902,36.8999,15.45,734.474053,18.89445,4.066,63.599996,14.581752,362.650002,33.943941,9.14358,114.2913,1.527953,0.385061,1,3.327475,3.399275,50.889783,154.519622,3.882101,6514.6173,3.641,4.3385,106.595,62.9289,945.852912,3.751509,8.301042,13.699351,45.25,9.62671,1.35765,0.765744,7488.043446,580.560693,7.458,130.26,21560.79,22.35,8.751582,514.97941,14.587556,30.711208,9.696233,3.5,2.8325,2.301038,5.943174,6.762586,30.1555,2308.384414,24.60436,3682.497856,1,37.216167,9562.509142,248487.642241,33474.855,23181.648794,115.890915,2.63297,595.271997,0.05528167,6.3245e-4,2.70255,0.726454,4.3689e-4,0.00101314,250.350066,14.59703,14.547022,322.000001
2020-01-28,3.6732,76.800005,111.3,478.522189,1.645118,496.384,60.097075,1.478426,1.8,1.7025,1.776388,2,84.784221,1.7746,0.376922,1890,1,1.358837,6.915346,4.1949,1,1.06427732e-4,71.315464,10.858344,2.128127,2.015776,1.316482,1686,0.972954,0.02858,785.700217,6.961244,6.9367,3397.229104,565.532516,1,25.75,100.45,22.8819,178.05,6.779869,53.46,119.930266,15.7972,14.999491,32.15,0.90722,2.1835,0.767931,0.767931,2.895,0.767931,5.58,0.767931,51.15,9400,7.665381,208.044396,7.77595,24.839999,6.749176,99.001376,306.711617,13609.5155,3.4539,0.767931,71.240096,1190,42105,124.110004,0.767931,139.426788,0.709,109.13255302,101.129402,69.669857,4060,447.549859,900,1176.140032,0.30355,0.833413,380.794137,8895,1513,181.509018,195.224954,14.53,1.4,9.649,17.497903,3625,55.797497,1465.069699,2704.910429,8.012243,357,37.5,36.839479,15.45,737.321951,18.726778,4.086,63.649994,14.53,362.5,34.22,9.113142,114.104711,1.529208,0.384941,1,3.3385,3.3815,50.7455,154.5,3.876557,6521.014706,3.641,4.335,106.615,62.2539,935,3.751497,8.269418,13.700308,45.275,9.6081,1.357405,0.767931,7488.043446,583,7.458,130.26,21560.79,22.3,8.751016,515.03941,14.53,30.786909,9.695508,3.51,2.83125,2.307426,5.94117,6.762033,30.019,2309.194345,24.746257,3678.146347,1,37.362005,9565,248487.642241,33474.855,23145.375201,115.917773,2.636093,595.09731,0.05720333,6.3752e-4,2.70255,0.726938,4.3909e-4,0.00101111,250.324978,14.5458,14.585724,322.000001
2020-01-29,3.6732,76.749998,111.287845,478.233237,1.644794,496.384,60.1712,1.480725,1.8,1.7025,1.77751,2,84.767708,1.776,0.376961,1884.898721,1,1.360968,6.913989,4.2304,1,1.07661563e-4,71.255721,10.83294,2.130744,2.015414,1.319848,1688.62554,0.973264,0.028652,792.798815,6.97043,6.9367,3382.758888,565.417528,1,25.75,100.6,22.925001,178.05,6.784885,53.29363,120.190247,15.8057,14.999664,31.961226,0.907937,2.18445,0.767964,0.767964,2.895,0.767964,5.560522,0.767964,51.11,9475.757135,7.663861,207.866837,7.77355,24.824861,6.7543,99.120272,306.610395,13618.431937,3.45232,0.767964,71.31,1192.180531,42105,123.570014,0.767964,139.394919,0.709,108.98849969,100.707543,69.669783,4076.484249,447.599941,900,1179.835001,0.30355,0.833212,378.571663,8891.243124,1512.270818,181.473536,195.050006,14.610193,1.400574,9.647915,17.446007,3665.182011,55.856027,1466.791174,2704.864015,8.004581,357,37.470302,36.85197,15.45,736.235934,18.69715,4.0806,63.727997,14.610193,362.974362,33.918113,9.163743,114.009565,1.531909,0.385021,1,3.34129,3.398732,50.847811,154.420533,3.890686,6518.52674,3.641,4.3403,106.795,62.5514,947.796151,3.7518,8.267992,13.700333,45.300001,9.6179,1.36071,0.767964,7488.043446,581.826082,7.458,130.26,21560.79,22.4,8.749273,514.93441,14.610232,30.982738,9.693362,3.5,2.82875,2.311169,5.96074,6.755762,30.106,2304.682042,24.872674,3685.466216,1,37.396755,9556.690044,248487.642241,33474.855,23145.222853,115.921386,2.635965,595.567453,0.05689746,6.3404e-4,2.70255,0.72716,4.3292e-4,0.00102042,250.300053,14.607,14.652374,322.000001
2020-01-30,3.6732,76.4,110.3,478.534472,1.645134,495.798,60.169,1.491311,1.8,1.7025,1.774446,2,84.901175,1.7726,0.376953,1886.284443,1,1.362607,6.915498,4.2437,1,1.0509781e-4,71.384885,10.870607,2.140045,2.015841,1.32125,1688.318115,0.969503,0.026326,797.3,6.988235,6.9367,3386.019282,565.540065,1,25.75,100.5,22.8962,178,6.775692,53.296677,119.898881,15.8022,14.99959,32.15,0.906717,2.1902,0.764234,0.764234,2.895,0.764234,5.57,0.764234,51.1,9481.338,7.66562,208.397635,7.76745,24.86,6.7494,99.287809,305.62,13718.5,3.45143,0.764234,71.57,1193.901422,42105,123.350004,0.764234,139.501192,0.709,108.8905,100.6,69.670051,4079.383764,446.499946,900,1188.715,0.304,0.833409,379.40684,8887.936076,1511.556089,181.513172,195.249978,14.742661,1.404282,9.630571,17.446007,3635,55.872223,1464.109039,2705.016907,8.002268,357,37.514165,36.897526,15.46,735.946053,18.801489,4.087,63.749989,14.742661,362.119337,34.15,9.192503,114.216237,1.542377,0.384994,1,3.368,3.38,50.982652,154.524746,3.893152,6529.328848,3.641,4.33,106.615,63.2438,946.974027,3.751894,8.247526,13.700133,45.300001,9.64534,1.362632,0.764234,7484.709937,581.136138,7.458,130.26,21560.79,22.36,8.750522,515.04941,14.728893,31.151199,9.695705,3.51,2.82225,2.311686,5.97754,6.757181,30.220001,2308.738921,24.8464,3680.268949,1,37.494926,9563,248487.642241,47770.355,23171.038463,116.324044,2.640875,594.767337,0.0560553,6.3484e-4,2.70255,0.72707,4.3314e-4,0.00102094,250.349961,14.7565,14.641662,322.000001
2020-01-31,3.6731,76.400002,110.05,478.627644,1.644796,495.798,60.268339,1.493875,1.8,1.7025,1.77177,2,84.810816,1.76565,0.377011,1891,1,1.365409,6.914286,4.2825,1,1.07125304e-4,71.27808,10.916025,2.140531,2.0155,1.32376,1685.25,0.963314,0.026326,800.298522,7.0014,6.9367,3420.07,565.194451,1,25.75,100.175,22.73345,178,6.73485,53.46,120.04663,15.800006,14.999643,32.1,0.901299,2.1858,0.757312,0.757312,2.89,0.757312,5.5,0.757312,51.1,9412.5,7.66421,208.534643,7.76626,24.82,6.710021,99.363589,303.96,13772.2,3.4485,0.757312,71.499,1190,42140.760251,123.00999,0.757312,139.529549,0.7085,108.39497603,100.35,69.669977,4060,445.13742,900,1195.97,0.303864,0.833269,379.46905,8885,1514,181.430245,195,14.78,1.405,9.59625,17.314613,3625,55.741144,1462.844399,2704.698103,8.000217,357,37.425,36.781609,15.46,735,18.8436,4.0961,63.749989,14.78,362,34.15,9.2058,114.048649,1.547126,0.384993,1,3.385,3.38,51.008177,154.45,3.8729,6525.286338,3.641,4.3079,106.255,63.975,937.5,3.751678,8.267992,13.53,48.95,9.631715,1.364875,0.757312,7484.709937,586,7.458,130.26,21560.79,22.325,8.748511,515.00441,14.775,31.208819,9.693582,3.505,2.82,2.316522,5.982,6.75593,30.361,2308.7,25.048804,3676.593754,1,37.593613,9545,248487.642241,47770.355,23103.755973,116.522025,2.64061,591.213224,0.05544785,6.2917e-4,2.70255,0.726488,4.3715e-4,0.00104074,250.349961,15.00687,14.77336,322.000001
2020-02-01,3.6731,76.400002,110.05,478.627644,1.644796,495.798,60.268339,1.493875,1.8,1.7025,1.77177,2,84.810816,1.76565,0.377011,1891,1,1.365409,6.914286,4.2825,1,1.06517606e-4,71.27808,10.916025,2.140531,2.0155,1.32376,1685.25,0.963471,0.026326,800.298522,7.0014,6.9367,3420.07,565.194451,1,25.75,100.175,22.73345,178,6.73485,53.46,120.04663,15.800006,14.999786,32.1,0.901364,2.1858,0.757312,0.757312,2.89,0.757312,5.5,0.757312,51.1,9412.5,7.66421,208.534643,7.76626,24.82,6.710021,99.363589,303.96,13772.2,3.4485,0.757312,71.499,1190,42140.760176,123.00999,0.757312,139.529549,0.7085,108.39497603,100.35,69.670193,4060,445.13742,900,1195.97,0.303864,0.833269,379.46905,8885,1514,181.430245,195,14.78,1.405,9.59625,17.314613,3625,55.741144,1462.844399,2707.543909,8.000217,357,37.425,36.781609,15.46,735,18.8436,4.0961,63.749989,14.78,362,34.15,9.2058,114.048649,1.547126,0.384993,1,3.385,3.38,51.008177,154.45,3.8729,6525.286338,3.641,4.3079,106.255,63.975,937.5,3.751678,8.267992,13.53,48.95,9.631715,1.364875,0.757312,7484.709937,586,7.458,130.26,21560.79,22.325,8.748511,515.00441,14.775,31.208819,9.693582,3.505,2.82,2.316522,5.982,6.75593,30.361,2308.7,25.048804,3676.593754,1,37.593613,9545,248487.642241,47770.355,23103.755973,115.914315,2.66688,591.255894,0.05544785,6.2917e-4,2.70255,0.726488,4.3715e-4,0.00104074,250.349961,15.00687,14.77336,322.000001
